participant,level,obj,x,y,success
664f7b48d963b2432cf7139e,Mech_Gap_1,318.0,361.0,obj3,1
664f7b48d963b2432cf7139e,Mech_Gap_2,251.0,122.0,obj3,1
664f7b48d963b2432cf7139e,Mech_Gap_3,288.0,49.0,obj1,0
664f7b48d963b2432cf7139e,Mech_Gap_3,299.0,74.0,obj3,0
664f7b48d963b2432cf7139e,Mech_Gap_3,238.0,54.0,obj2,0
664f7b48d963b2432cf7139e,Mech_Gap_4,325.0,199.0,obj1,1
664f7b48d963b2432cf7139e,Playground,514.0,162.0,obj1,0
664f7b48d963b2432cf7139e,Playground,542.0,313.0,obj3,0
664f7b48d963b2432cf7139e,Playground,475.0,492.0,obj3,0
664f7b48d963b2432cf7139e,Playground,482.0,478.0,obj3,0
664f7b48d963b2432cf7139e,Playground,514.0,546.0,obj1,0
664f7b48d963b2432cf7139e,Playground,554.0,352.0,obj3,0
66631cb0def915d06af2b88b,Basic_1,32.0,197.0,obj1,0
66631cb0def915d06af2b88b,Basic_1,144.0,179.0,obj3,0
66631cb0def915d06af2b88b,Basic_1,177.0,189.0,obj2,1
66631cb0def915d06af2b88b,Basic_2,191.0,124.0,obj3,0
66631cb0def915d06af2b88b,Basic_2,399.0,236.0,obj3,1
66631cb0def915d06af2b88b,Mech_Catapult_1,96.0,223.0,obj1,0
66631cb0def915d06af2b88b,Mech_Catapult_1,104.0,193.0,obj2,0
66631cb0def915d06af2b88b,Mech_Catapult_1,226.0,109.0,obj1,0
66631cb0def915d06af2b88b,Mech_Catapult_3,200.0,236.0,obj2,0
66631cb0def915d06af2b88b,Mech_Catapult_3,205.0,249.0,obj2,0
66631cb0def915d06af2b88b,Mech_Catapult_3,556.0,255.0,obj2,0
66631cb0def915d06af2b88b,Mech_Catapult_4,269.0,163.0,obj3,0
66631cb0def915d06af2b88b,Mech_Catapult_4,269.0,180.0,obj2,0
66631cb0def915d06af2b88b,Mech_Catapult_4,235.0,180.0,obj2,0
66631cb0def915d06af2b88b,Mech_Gap_0,43.0,465.0,obj1,0
66631cb0def915d06af2b88b,Mech_Gap_0,346.0,187.0,obj2,0
66631cb0def915d06af2b88b,Mech_Gap_0,337.0,170.0,obj2,1
66631cb0def915d06af2b88b,Mech_Gap_1,29.0,567.0,obj2,0
66631cb0def915d06af2b88b,Mech_Gap_1,34.0,549.0,obj3,0
66631cb0def915d06af2b88b,Mech_Gap_1,64.0,567.0,obj1,0
66631cb0def915d06af2b88b,Mech_Gap_2,245.0,153.0,obj3,1
66631cb0def915d06af2b88b,Mech_Gap_4,555.0,327.0,obj3,0
66631cb0def915d06af2b88b,Mech_Gap_4,377.0,224.0,obj1,0
66631cb0def915d06af2b88b,Mech_Gap_4,329.0,214.0,obj3,0
66d4d4c9d991eff770dec514,Basic_1,441.6,149.4,obj2,0
66d4d4c9d991eff770dec514,Basic_1,185.6,251.4,obj2,1
66d4d4c9d991eff770dec514,Basic_2,407.6,278.4,obj2,0
66d4d4c9d991eff770dec514,Basic_2,403.6,238.4,obj1,0
66d4d4c9d991eff770dec514,Basic_2,400.6,266.4,obj3,1
66d4d4c9d991eff770dec514,Comp_GapCatapult,148.6,435.4,obj2,1
66d4d4c9d991eff770dec514,Comp_SoCloseLaunch,260.6,278.4,obj2,0
66d4d4c9d991eff770dec514,Comp_SoCloseLaunch,253.6,289.4,obj3,1
66d4d4c9d991eff770dec514,Comp_UnboxSlope,325.6,559.4,obj2,1
66d4d4c9d991eff770dec514,Mech_Catapult_0,422.6,560.0,obj2,1
66d4d4c9d991eff770dec514,Mech_Catapult_1,425.6,541.4,obj1,1
66d4d4c9d991eff770dec514,Mech_Catapult_2,313.6,438.4,obj2,0
66d4d4c9d991eff770dec514,Mech_Catapult_2,331.6,555.4,obj2,1
66d4d4c9d991eff770dec514,Mech_Catapult_3,257.6,558.4,obj2,1
66d4d4c9d991eff770dec514,Mech_Catapult_4,236.6,568.4,obj3,0
66d4d4c9d991eff770dec514,Mech_Catapult_4,231.6,574.4,obj3,0
66d4d4c9d991eff770dec514,Mech_Catapult_4,205.6,558.4,obj2,0
66d4d4c9d991eff770dec514,Mech_Gap_0,299.6,394.4,obj1,0
66d4d4c9d991eff770dec514,Mech_Gap_0,341.6,339.4,obj1,1
66d4d4c9d991eff770dec514,Mech_Gap_1,322.6,354.4,obj1,0
66d4d4c9d991eff770dec514,Mech_Gap_1,320.6,358.4,obj3,1
66d4d4c9d991eff770dec514,Mech_Gap_2,259.6,170.4,obj3,1
66d4d4c9d991eff770dec514,Mech_Gap_3,264.6,54.4,obj1,0
66d4d4c9d991eff770dec514,Mech_Gap_3,265.6,62.4,obj1,1
66d4d4c9d991eff770dec514,Mech_Gap_4,329.6,214.4,obj3,0
66d4d4c9d991eff770dec514,Mech_Gap_4,325.6,226.4,obj1,1
66d4d4c9d991eff770dec514,Playground,232.6,187.4,obj3,0
66d4d4c9d991eff770dec514,Playground,169.6,490.4,obj3,0
66d4d4c9d991eff770dec514,Playground,414.6,457.4,obj1,0
66d4d4c9d991eff770dec514,Playground,514.6,556.4,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_1,152.0,208.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_1,194.0,222.0,obj1,1
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,566.0,374.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,562.0,369.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,567.0,360.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,564.0,573.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,394.0,525.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Basic_2,402.0,462.0,obj3,1
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_GapCatapult,161.0,575.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_GapCatapult,180.0,565.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_GapCatapult,140.0,566.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_SoCloseLaunch,502.0,558.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_SoCloseLaunch,250.0,566.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_SoCloseLaunch,228.0,514.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Comp_UnboxSlope,343.0,575.0,obj2,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_0,440.0,529.0,obj2,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_1,406.0,533.0,obj1,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_2,324.0,218.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_2,315.0,462.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_2,290.0,421.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_3,257.0,446.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_3,239.0,492.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_3,224.0,501.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Catapult_4,241.0,541.0,obj3,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_0,350.0,552.0,obj1,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_1,308.0,503.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_1,308.0,587.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_1,317.0,569.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_2,260.0,516.0,obj3,1
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_3,265.0,502.0,obj1,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_3,240.0,510.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_3,273.0,513.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_4,345.0,516.0,obj2,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_4,351.0,549.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Mech_Gap_4,361.0,540.0,obj3,0
675a8899cd7510c8cfba99e6@email.prolific.com,Playground,557.0,99.0,obj1,0
eleanor,Basic_1,186.0,233.0,obj1,0
eleanor,Basic_1,197.0,569.0,obj1,0
eleanor,Basic_1,191.0,340.0,obj2,1
eleanor,Basic_2,51.0,281.0,obj1,0
eleanor,Basic_2,57.0,474.0,obj1,0
eleanor,Basic_2,48.0,569.0,obj1,1
eleanor,Comp_GapCatapult,152.0,504.0,obj3,0
eleanor,Comp_GapCatapult,155.0,424.0,obj1,0
eleanor,Comp_GapCatapult,159.0,426.0,obj2,0
eleanor,Comp_GapCatapult,131.0,425.0,obj2,0
eleanor,Comp_GapCatapult,136.0,424.0,obj1,0
eleanor,Comp_GapCatapult,145.0,426.0,obj1,0
eleanor,Comp_GapCatapult,150.0,499.0,obj2,0
eleanor,Comp_GapCatapult,135.0,424.0,obj2,0
eleanor,Comp_GapCatapult,135.0,490.0,obj2,0
eleanor,Comp_GapCatapult,137.0,486.0,obj2,0
eleanor,Comp_GapCatapult,156.0,489.0,obj2,0
eleanor,Comp_GapCatapult,140.0,510.0,obj2,0
eleanor,Comp_GapCatapult,136.0,427.0,obj1,0
eleanor,Comp_GapCatapult,159.0,507.0,obj1,0
eleanor,Comp_GapCatapult,147.0,423.0,obj2,1
eleanor,Comp_SoCloseLaunch,175.0,341.0,obj3,0
eleanor,Comp_SoCloseLaunch,201.0,268.0,obj3,0
eleanor,Comp_SoCloseLaunch,231.0,265.0,obj3,0
eleanor,Comp_SoCloseLaunch,223.0,268.0,obj3,0
eleanor,Comp_UnboxSlope,349.0,516.0,obj1,1
eleanor,Mech_Launch_v2_1,125.0,203.0,obj1,0
eleanor,Mech_Launch_v2_1,137.0,533.0,obj1,1
eleanor,Mech_Launch_v2_2,529.0,571.0,obj2,1
eleanor,Mech_SoClose_1,469.0,372.0,obj3,1
eleanor,Mech_SoClose_2,165.0,459.2,obj3,1
eleanor,Playground,505.0,257.6,obj1,0
